onset	duration	condition_code	target_code	trial_type
20.0632405	17.5547909	1	4	countdown
37.6180314	0.9633132	1	4	go_cue
56.2812462	17.5544933	4	1	countdown
73.8357395	0.9631611	4	1	go_cue
91.4982829	17.5380365	2	4	countdown
109.0363194	0.9632809	2	4	go_cue
127.1834399	17.5536426	3	1	countdown
144.7370825	0.9632808	3	1	go_cue
162.3999326	17.537855	1	2	countdown
179.9377876	0.9634902	1	2	go_cue
197.6009985	17.5545177	4	3	countdown
215.1555162	0.9631454	4	3	go_cue
234.8179668	17.5546204	2	4	countdown
252.3725872	0.9636128	2	4	go_cue
270.0359498	17.5717511	3	3	countdown
287.6077009	0.9621221	3	3	go_cue
306.2376067	17.5367874	4	2	countdown
323.7743941	0.9633937	4	2	go_cue
341.4369467	17.5544159	2	3	countdown
358.9913626	0.9632325	2	3	go_cue
376.6387039	17.5537421	1	4	countdown
394.192446	0.9628868	1	4	go_cue
412.8558208	17.5711307	3	3	countdown
430.4269515	0.9623974	3	3	go_cue
