onset	duration	condition_code	target_code	trial_type
20.0570821	17.5635743	3	4	countdown
37.6206564	0.9760866	3	4	go_cue
57.3154187	17.5649586	2	1	countdown
74.8803773	0.9763861	2	1	go_cue
93.0366641	17.563418	1	2	countdown
110.6000821	0.976571	1	2	go_cue
127.7763114	17.5442262	4	1	countdown
145.3205376	0.9762142	4	1	go_cue
164.996862	17.5638835	4	3	countdown
182.5607455	0.9759306	4	3	go_cue
202.2555545	17.5649102	2	4	countdown
219.8204647	0.976274	2	4	go_cue
237.9962023	17.5652536	3	3	countdown
255.5614559	0.9754348	3	3	go_cue
275.2555791	17.5646913	1	2	countdown
292.8202704	0.976377	1	2	go_cue
310.5165742	17.5636004	4	3	countdown
328.0801746	0.9765245	4	3	go_cue
347.7755301	17.5650596	1	1	countdown
365.3405897	0.9763339	1	1	go_cue
384.5159485	17.5448671	3	2	countdown
402.0608156	0.9758789	3	2	go_cue
421.7555189	17.565303	2	2	countdown
439.3208219	0.9760403	2	2	go_cue
