onset	duration	condition_code	target_code	trial_type
20.0483321	17.5704946	3	4	countdown
37.6188267	0.9796566	3	4	go_cue
57.2976404	17.5551948	2	2	countdown
74.8528352	0.9796436	2	2	go_cue
93.9993393	17.554638	1	4	countdown
111.5539773	0.9795125	1	4	go_cue
129.2329746	17.5549094	4	4	countdown
146.787884	0.9627107	4	4	go_cue
166.4498738	17.5718135	2	2	countdown
184.0216873	0.9631214	2	2	go_cue
202.6678463	17.5714662	3	3	countdown
220.2393125	0.9795516	3	3	go_cue
237.9031847	17.5700793	4	4	countdown
255.473264	0.9798913	4	4	go_cue
273.1355173	17.5388342	1	2	countdown
290.6743515	0.9795647	1	2	go_cue
309.8206475	17.5540113	2	1	countdown
327.3746588	0.9799102	2	1	go_cue
344.5375045	17.5379121	3	2	countdown
362.0754166	0.9798205	3	2	go_cue
381.7394897	17.5535597	4	1	countdown
399.2930494	0.9795916	4	1	go_cue
416.9719652	17.5548164	1	4	countdown
434.5267816	0.9632757	1	4	go_cue
