onset	duration	condition_code	target_code	trial_type
20.0624228	17.5554158	1	4	countdown
37.6178386	0.9795612	1	4	go_cue
56.7478967	17.5703251	2	4	countdown
74.3182218	0.9799567	2	4	go_cue
92.4644335	17.5386426	4	3	countdown
110.0030761	0.9792896	4	3	go_cue
129.666363	17.571007	3	2	countdown
147.23737	0.9790623	3	2	go_cue
164.9011826	17.520328	4	4	countdown
182.4215106	0.9791534	4	4	go_cue
200.0999032	17.5553334	1	4	countdown
217.6552366	0.9629581	1	4	go_cue
236.7844054	17.5553729	3	1	countdown
254.3397783	0.9793373	3	1	go_cue
274.0181722	17.5531964	2	3	countdown
291.5713686	0.965187	2	3	go_cue
310.7194484	17.5553909	3	3	countdown
328.2748393	0.9623758	3	3	go_cue
347.9048153	17.5540819	4	4	countdown
365.4588972	0.9790842	4	4	go_cue
383.1373038	17.5555634	1	3	countdown
400.6928672	0.9627668	1	3	go_cue
419.322662	17.5538947	2	4	countdown
436.8765567	0.9798727	2	4	go_cue
