onset	duration	condition_code	target_code	trial_type
20.0627635	17.5716132	1	4	countdown
37.6343767	0.9631163	1	4	go_cue
55.7645181	17.5707747	2	4	countdown
73.3352928	0.9631032	2	4	go_cue
90.4816212	17.5722528	4	3	countdown
108.053874	0.9787277	4	3	go_cue
127.7167157	17.537448	3	1	countdown
145.2541637	0.9625181	3	1	go_cue
162.8841147	17.5705142	3	4	countdown
180.4546289	0.9626386	3	4	go_cue
200.1002435	17.5547352	2	3	countdown
217.6549787	0.9634233	2	3	go_cue
236.8015371	17.5239923	4	2	countdown
254.3255294	0.9602989	4	2	go_cue
272.9851946	17.5379877	1	4	countdown
290.5231823	0.9637103	1	4	go_cue
307.6697938	17.5545629	3	2	countdown
325.2243567	0.9633204	3	2	go_cue
344.8882634	17.5535539	4	1	countdown
362.4418173	0.9631024	4	1	go_cue
381.1043431	17.5381855	2	4	countdown
398.6425286	0.9632999	2	4	go_cue
417.7738431	17.5364814	1	3	countdown
435.3103245	0.9797177	1	3	go_cue
