onset	duration	condition_code	target_code	trial_type
20.0473735	17.5206442	4	3	countdown
37.5680177	0.9627322	4	3	go_cue
55.2134299	17.5716414	1	4	countdown
72.7850713	0.9800297	1	4	go_cue
89.9479451	17.5397128	3	2	countdown
107.4876579	0.9779204	3	2	go_cue
125.1650114	17.5552758	2	1	countdown
142.7202872	0.9625255	2	1	go_cue
161.8662554	17.5382064	4	2	countdown
179.4044618	0.979454	4	2	go_cue
199.0681209	17.5376742	3	4	countdown
216.6057951	0.9789769	3	4	go_cue
234.2840507	17.5549655	1	4	countdown
251.8390162	0.9631963	1	4	go_cue
269.9693534	17.5540481	2	3	countdown
287.5234015	0.979772	2	3	go_cue
305.6700921	17.5372147	2	4	countdown
323.2073068	0.9631756	2	4	go_cue
342.3701635	17.5550944	3	2	countdown
359.9252579	0.97957	3	2	go_cue
377.5888095	17.5536135	4	3	countdown
395.142423	0.9798094	4	3	go_cue
413.8215077	17.5379538	1	4	countdown
431.3594615	0.9634668	1	4	go_cue
