onset	duration	condition_code	target_code	trial_type
20.0563992	17.5641822	3	1	countdown
37.6205814	0.9760312	3	1	go_cue
56.3150305	17.5634906	1	2	countdown
73.8785211	0.9778336	1	2	go_cue
93.5754426	17.5459212	4	3	countdown
111.1213638	0.9749308	4	3	go_cue
128.8149884	17.5651385	2	4	countdown
146.3801269	0.9762876	2	4	go_cue
165.5555014	17.564149	3	2	countdown
183.1196504	0.9766899	3	2	go_cue
201.7962846	17.5436458	4	4	countdown
219.3399304	0.9762737	4	4	go_cue
238.0357489	17.5636394	1	2	countdown
255.5993883	0.9772251	1	2	go_cue
273.7561541	17.5631162	2	4	countdown
291.3192703	0.9771577	2	4	go_cue
308.495702	17.5445666	3	3	countdown
326.0402686	0.9762097	3	3	go_cue
343.7164936	17.5435382	4	2	countdown
361.2600318	0.9764587	4	2	go_cue
379.955328	17.5441166	1	2	countdown
397.4994446	0.9767886	1	2	go_cue
416.6561538	17.5636079	2	4	countdown
434.2197617	0.9765633	2	4	go_cue
