onset	duration	condition_code	target_code	trial_type
20.0634131	17.6571386	3	1	countdown
37.7205517	0.9608412	3	1	go_cue
56.6975972	17.6728157	1	1	countdown
74.3704129	0.9616174	1	1	go_cue
94.3156515	17.6561083	2	1	countdown
111.9717598	0.9613377	2	1	go_cue
131.9157203	17.6740131	4	2	countdown
149.5897334	0.9607573	4	2	go_cue
167.5494949	17.6738921	1	1	countdown
185.223387	0.9775663	1	1	go_cue
203.2012864	17.6559779	2	3	countdown
220.8572643	0.9613167	2	3	go_cue
239.8015624	17.6232751	3	1	countdown
257.4248375	0.977748	3	1	go_cue
276.4033239	17.6560728	4	2	countdown
294.0593967	0.9607424	4	2	go_cue
312.002585	17.6568019	2	4	countdown
329.6593869	0.961532	2	4	go_cue
347.5878697	17.6557765	1	1	countdown
365.2436462	0.977919	1	1	go_cue
382.7046488	17.6563461	4	4	countdown
400.3609949	0.9617462	4	4	go_cue
418.3064239	17.6560851	3	3	countdown
435.962509	0.9609313	3	3	go_cue
