onset	duration	condition_code	target_code	trial_type
20.0574219	17.5437334	3	4	countdown
37.6011553	0.9759869	3	4	go_cue
56.2959114	17.5647817	2	1	countdown
73.8606931	0.9759844	2	1	go_cue
91.0169578	17.5633146	1	4	countdown
108.5802724	0.9771432	1	4	go_cue
128.2761318	17.5649734	4	3	countdown
145.8411052	0.9760079	4	3	go_cue
165.5171979	17.5638089	3	1	countdown
183.0810068	0.976111	3	1	go_cue
202.7573902	17.5438893	4	2	countdown
220.3012795	0.9758131	4	2	go_cue
237.9958339	17.5651682	2	4	countdown
255.5610021	0.9760915	2	4	go_cue
272.7169415	17.5434377	1	1	countdown
290.2603792	0.9765215	1	1	go_cue
309.4167674	17.5635608	2	4	countdown
326.9803282	0.9765571	2	4	go_cue
344.1561687	17.54479	3	3	countdown
361.7009587	0.9761505	3	3	go_cue
379.377301	17.5635825	4	2	countdown
396.9408835	0.9763406	4	2	go_cue
414.6357337	17.5651724	1	2	countdown
432.2009061	0.9759826	1	2	go_cue
