onset	duration	condition_code	target_code	trial_type
20.0573925	17.5635788	3	1	countdown
37.6209713	0.9761556	3	1	go_cue
55.3159927	17.5647619	1	4	countdown
72.8807546	0.976334	1	4	go_cue
91.5761703	17.5449133	4	4	countdown
109.1210836	0.9760526	4	4	go_cue
126.8157208	17.5646747	2	2	countdown
144.3803955	0.9767202	2	2	go_cue
162.5559301	17.5450296	3	4	countdown
180.1009597	0.9760699	3	4	go_cue
199.7958224	17.5646909	2	1	countdown
217.3605133	0.9763604	2	1	go_cue
235.5168798	17.5634881	1	2	countdown
253.0803679	0.9769288	1	2	go_cue
272.7760911	17.5446973	4	3	countdown
290.3207884	0.9762996	4	3	go_cue
308.9972704	17.5636085	3	4	countdown
326.5608789	0.9762235	3	4	go_cue
344.25571	17.5650173	1	4	countdown
361.8207273	0.9762699	1	4	go_cue
378.9768739	17.5435609	2	1	countdown
396.5204348	0.9768285	2	1	go_cue
414.6960693	17.5658443	4	2	countdown
432.2619136	0.9748238	4	2	go_cue
