onset	duration	condition_code	target_code	trial_type
20.0634179	17.5717452	3	1	countdown
37.6351631	0.9795576	3	1	go_cue
57.3138444	17.5378413	1	3	countdown
74.8516857	0.980355	1	3	go_cue
92.9989907	17.5209429	2	1	countdown
110.5199336	0.9628012	2	1	go_cue
127.6658016	17.5374197	4	1	countdown
145.2032213	0.9636917	4	1	go_cue
162.8661591	17.5714892	2	4	countdown
180.4376483	0.9632529	2	4	go_cue
200.0839468	17.5716887	3	2	countdown
217.6556355	0.9794552	3	2	go_cue
236.3191856	17.486778	4	4	countdown
253.8059636	0.9633225	4	4	go_cue
271.4685837	17.5541281	1	3	countdown
289.0227118	0.9639805	1	3	go_cue
308.1538264	17.5371731	1	2	countdown
325.6909995	0.9799319	1	2	go_cue
343.3545476	17.553168	2	1	countdown
360.9077156	0.9638787	2	1	go_cue
378.0547104	17.5049533	3	1	countdown
395.5596637	0.962884	3	1	go_cue
414.1899694	17.5037048	4	2	countdown
431.6936742	0.9794521	4	2	go_cue
